Model,MSO2014
Firmware Version,1.35

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.04,
Sample Interval,3.2e-06,
Filter Frequency,4.2e+07,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,5,
Label,,
TIME,CH1,CH1 Peak Detect
1.21558e-01,6.1,5.9
1.21562e-01,6.1,6.3
1.21565e-01,6.1,5.7
1.21568e-01,6.1,6.3
1.21571e-01,6.1,5.7
1.21574e-01,6.1,6.3
1.21578e-01,6.1,5.7
1.21581e-01,6.1,6.3
1.21584e-01,6.1,5.7
1.21587e-01,5.9,6.3
1.21590e-01,6.1,5.9
1.21594e-01,5.9,6.3
1.21597e-01,6.1,5.7
1.21600e-01,6.1,6.3
1.21603e-01,6.1,5.7
1.21606e-01,6.1,6.3
1.21610e-01,6.1,5.7
1.21613e-01,6.1,6.3
1.21616e-01,5.9,5.7
1.21619e-01,6.1,6.3
1.21622e-01,6.1,5.7
1.21626e-01,6.1,6.3
1.21629e-01,6.1,5.7
1.21632e-01,6.1,6.3
1.21635e-01,6.1,5.7
1.21638e-01,5.9,6.3
1.21642e-01,6.1,5.7
1.21645e-01,6.1,6.3
1.21648e-01,6.1,5.7
1.21651e-01,6.1,6.3
1.21654e-01,6.1,5.7
1.21658e-01,5.9,6.3
1.21661e-01,6.1,5.7
1.21664e-01,6.1,6.3
1.21667e-01,6.1,5.7
1.21670e-01,5.9,6.3
1.21674e-01,6.1,5.7
1.21677e-01,6.1,6.3
1.21680e-01,6.1,5.7
1.21683e-01,6.1,6.3
1.21686e-01,6.1,5.9
1.21690e-01,6.1,6.3
1.21693e-01,6.1,5.9
1.21696e-01,6.1,6.3
1.21699e-01,6.1,5.9
1.21702e-01,-5.3,6.3
1.21706e-01,-5.5,-5.5
1.21709e-01,-5.5,6.3
1.21712e-01,-5.5,-5.7
1.21715e-01,-5.5,-5.3
1.21718e-01,-5.5,-5.7
1.21722e-01,-5.5,-5.3
1.21725e-01,-5.3,-5.7
1.21728e-01,-5.5,-5.3
1.21731e-01,-5.3,-5.7
1.21734e-01,-5.5,-5.3
1.21738e-01,-5.5,-5.7
1.21741e-01,-5.3,-5.1
1.21744e-01,-5.3,-5.7
1.21747e-01,-5.3,-5.3
1.21750e-01,-5.5,-5.7
1.21754e-01,-5.3,-5.1
1.21757e-01,-5.3,-5.7
1.21760e-01,-5.3,-5.1
1.21763e-01,-5.3,-5.7
1.21766e-01,-5.3,-5.1
1.21770e-01,-5.3,-5.7
1.21773e-01,-5.3,-5.1
1.21776e-01,-5.3,-5.5
1.21779e-01,-5.3,-5.1
1.21782e-01,-5.3,-5.5
1.21786e-01,-5.3,-5.1
1.21789e-01,-5.3,-5.5
1.21792e-01,-5.3,-5.1
1.21795e-01,-5.3,-5.5
1.21798e-01,-5.3,-5.1
1.21802e-01,-5.3,-5.5
1.21805e-01,-5.3,-5.1
1.21808e-01,6.1,-5.5
1.21811e-01,5.9,-5.1
1.21814e-01,6.1,-5.5
1.21818e-01,6.1,6.3
1.21821e-01,5.9,5.7
1.21824e-01,6.1,6.3
1.21827e-01,6.1,5.9
1.21830e-01,5.9,6.3
1.21834e-01,6.1,5.7
1.21837e-01,6.1,6.3
1.21840e-01,6.1,5.7
1.21843e-01,6.1,6.3
1.21846e-01,6.1,5.7
1.21850e-01,6.1,6.3
1.21853e-01,6.1,5.9
1.21856e-01,6.1,6.3
1.21859e-01,6.1,5.9
1.21862e-01,6.1,6.3
1.21866e-01,6.1,5.9
1.21869e-01,6.1,6.3
1.21872e-01,6.1,5.9
1.21875e-01,6.1,6.3
1.21878e-01,6.1,5.9
1.21882e-01,6.1,6.3
1.21885e-01,6.1,5.9
1.21888e-01,6.1,6.3
1.21891e-01,6.1,5.9
1.21894e-01,6.1,6.3
1.21898e-01,6.1,5.9
1.21901e-01,6.1,6.3
1.21904e-01,6.1,5.9
1.21907e-01,6.1,6.3
1.21910e-01,-5.3,5.7
1.21914e-01,-5.3,6.3
1.21917e-01,-5.5,-5.5
1.21920e-01,-5.5,6.3
1.21923e-01,-5.5,-5.7
1.21926e-01,-5.5,-5.1
1.21930e-01,-5.3,-5.7
1.21933e-01,-5.3,-5.3
1.21936e-01,-5.3,-5.7
1.21939e-01,-5.5,-5.1
1.21942e-01,-5.3,-5.7
1.21946e-01,-5.3,-5.1
1.21949e-01,-5.3,-5.5
1.21952e-01,-5.3,-5.3
1.21955e-01,-5.3,-5.7
1.21958e-01,-5.3,-5.1
1.21962e-01,-5.3,-5.5
1.21965e-01,-5.3,-5.1
1.21968e-01,-5.3,-5.5
1.21971e-01,-5.3,-5.1
1.21974e-01,-5.3,-5.5
1.21978e-01,-5.3,-5.1
1.21981e-01,-5.3,-5.5
1.21984e-01,-5.3,-5.1
1.21987e-01,-5.3,-5.5
1.21990e-01,-5.3,-5.1
1.21994e-01,-5.3,-5.5
1.21997e-01,-5.3,-5.1
1.22000e-01,-5.3,-5.5
1.22003e-01,-5.3,-5.1
1.22006e-01,-5.3,-5.5
1.22010e-01,-5.3,-5.1
1.22013e-01,-5.5,-5.5
1.22016e-01,6.1,-5.1
1.22019e-01,6.1,-5.7
1.22022e-01,6.1,6.3
1.22026e-01,6.1,5.9
1.22029e-01,6.1,6.3
1.22032e-01,6.1,5.9
1.22035e-01,6.1,6.3
1.22038e-01,6.1,5.9
1.22042e-01,6.1,6.3
1.22045e-01,6.1,5.9
1.22048e-01,6.1,6.3
1.22051e-01,6.1,5.9
1.22054e-01,6.1,6.3
1.22058e-01,6.1,5.9
1.22061e-01,6.1,6.3
1.22064e-01,6.1,5.9
1.22067e-01,6.1,6.3
1.22070e-01,6.1,5.7
1.22074e-01,6.1,6.3
1.22077e-01,6.1,5.9
1.22080e-01,6.1,6.3
1.22083e-01,6.1,5.7
1.22086e-01,6.1,6.3
1.22090e-01,6.1,5.9
1.22093e-01,6.1,6.3
1.22096e-01,6.1,5.9
1.22099e-01,6.1,6.3
1.22102e-01,6.1,5.7
1.22106e-01,6.1,6.3
1.22109e-01,6.1,5.9
1.22112e-01,6.1,6.3
1.22115e-01,5.9,5.7
1.22118e-01,6.1,6.3
1.22122e-01,6.1,5.9
1.22125e-01,6.1,6.3
1.22128e-01,6.1,5.7
1.22131e-01,5.9,6.3
1.22134e-01,6.1,5.7
1.22138e-01,5.9,6.3
1.22141e-01,6.1,5.7
1.22144e-01,6.1,6.3
1.22147e-01,6.1,5.7
1.22150e-01,6.1,6.3
1.22154e-01,6.1,5.7
1.22157e-01,6.1,6.3
1.22160e-01,6.1,5.7
1.22163e-01,6.1,6.3
1.22166e-01,6.1,5.7
1.22170e-01,5.9,6.3
1.22173e-01,5.9,5.7
1.22176e-01,6.1,6.3
1.22179e-01,6.1,5.7
1.22182e-01,6.1,6.1
1.22186e-01,6.1,5.7
1.22189e-01,6.1,6.1
1.22192e-01,6.1,5.7
1.22195e-01,6.1,6.3
1.22198e-01,5.9,5.7
1.22202e-01,5.9,6.3
1.22205e-01,5.9,5.7
1.22208e-01,5.9,6.1
1.22211e-01,6.1,5.7
1.22214e-01,6.1,6.1
1.22218e-01,6.1,5.9
1.22221e-01,6.1,6.3
1.22224e-01,6.1,5.9
1.22227e-01,6.1,6.3
1.22230e-01,6.1,5.9
1.22234e-01,6.1,6.3
1.22237e-01,6.1,5.9
1.22240e-01,6.1,6.3
1.22243e-01,6.1,5.9
1.22246e-01,6.1,6.3
1.22250e-01,6.1,5.9
1.22253e-01,6.1,6.3
1.22256e-01,6.1,5.9
1.22259e-01,6.1,6.3
1.22262e-01,6.1,5.9
1.22266e-01,6.1,6.3
1.22269e-01,6.1,5.9
1.22272e-01,6.1,6.3
1.22275e-01,6.1,5.9
1.22278e-01,6.1,6.3
1.22282e-01,6.1,5.9
1.22285e-01,6.1,6.3
1.22288e-01,6.1,5.7
1.22291e-01,6.1,6.3
1.22294e-01,6.1,5.7
1.22298e-01,6.1,6.3
1.22301e-01,6.1,5.7
1.22304e-01,6.1,6.3
1.22307e-01,6.1,5.9
1.22310e-01,6.1,6.3
1.22314e-01,6.1,5.7
1.22317e-01,6.1,6.3
1.22320e-01,6.1,5.7
1.22323e-01,6.1,6.3
1.22326e-01,-5.3,5.7
1.22330e-01,-5.3,6.3
1.22333e-01,-5.3,-5.5
1.22336e-01,-5.3,6.3
1.22339e-01,-5.5,-5.5
1.22342e-01,-5.3,-5.1
1.22346e-01,-5.3,-5.5
1.22349e-01,-5.5,-5.1
1.22352e-01,-5.3,-5.5
1.22355e-01,-5.3,-5.1
1.22358e-01,-5.3,-5.5
1.22362e-01,-5.3,-5.1
1.22365e-01,-5.3,-5.5
1.22368e-01,-5.3,-5.1
1.22371e-01,-5.3,-5.5
1.22374e-01,-5.3,-5.1
1.22378e-01,-5.3,-5.5
1.22381e-01,-5.5,-5.1
1.22384e-01,-5.5,-5.7
1.22387e-01,-5.5,-5.1
1.22390e-01,-5.5,-5.7
1.22394e-01,-5.5,-5.3
1.22397e-01,-5.5,-5.7
1.22400e-01,-5.5,-5.3
1.22403e-01,-5.5,-5.7
1.22406e-01,-5.5,-5.3
1.22410e-01,-5.5,-5.7
1.22413e-01,-5.5,-5.3
1.22416e-01,-5.5,-5.7
1.22419e-01,-5.5,-5.3
1.22422e-01,-5.3,-5.7
1.22426e-01,-5.5,-5.3
1.22429e-01,-5.5,-5.7
1.22432e-01,-5.5,-5.3
1.22435e-01,-5.5,-5.7
1.22438e-01,-5.5,-5.3
1.22442e-01,-5.5,-5.7
1.22445e-01,-5.5,-5.3
1.22448e-01,-5.5,-5.7
1.22451e-01,-5.5,-5.3
1.22454e-01,-5.5,-5.7
1.22458e-01,-5.3,-5.3
1.22461e-01,-5.3,-5.7
1.22464e-01,-5.3,-5.3
1.22467e-01,-5.3,-5.7
1.22470e-01,-5.3,-5.3
1.22474e-01,-5.5,-5.7
1.22477e-01,-5.5,-5.1
1.22480e-01,-5.3,-5.7
1.22483e-01,-5.5,-5.1
1.22486e-01,-5.3,-5.7
1.22490e-01,-5.3,-5.1
1.22493e-01,-5.3,-5.5
1.22496e-01,-5.3,-5.1
1.22499e-01,-5.5,-5.5
1.22502e-01,-5.3,-5.1
1.22506e-01,-5.3,-5.5
1.22509e-01,-5.3,-5.1
1.22512e-01,-5.3,-5.5
1.22515e-01,-5.3,-5.1
1.22518e-01,-5.3,-5.5
1.22522e-01,-5.3,-5.1
1.22525e-01,-5.3,-5.5
1.22528e-01,-5.3,-5.1
1.22531e-01,-5.3,-5.5
1.22534e-01,3.1,-5.1
1.22538e-01,6.1,-5.5
1.22541e-01,6.1,3.5
1.22544e-01,6.1,3.5
1.22547e-01,5.9,6.3
1.22550e-01,6.1,5.7
1.22554e-01,6.1,6.3
1.22557e-01,6.1,5.7
1.22560e-01,6.1,6.3
1.22563e-01,6.1,5.7
1.22566e-01,6.1,6.3
1.22570e-01,6.1,5.7
1.22573e-01,6.1,6.3
1.22576e-01,6.1,5.9
1.22579e-01,6.1,6.3
1.22582e-01,6.1,5.9
1.22586e-01,6.1,6.3
1.22589e-01,6.1,5.9
1.22592e-01,6.1,6.3
1.22595e-01,6.1,5.9
1.22598e-01,6.1,6.3
1.22602e-01,6.1,5.7
1.22605e-01,6.1,6.3
1.22608e-01,6.1,5.9
1.22611e-01,6.1,6.3
1.22614e-01,6.1,5.9
1.22618e-01,6.1,6.3
1.22621e-01,6.1,5.7
1.22624e-01,6.1,6.3
1.22627e-01,6.1,5.9
1.22630e-01,6.1,6.3
1.22634e-01,6.1,5.9
1.22637e-01,6.1,6.3
1.22640e-01,6.1,5.9
1.22643e-01,6.1,6.3
1.22646e-01,6.1,5.9
1.22650e-01,6.1,6.3
1.22653e-01,6.1,5.9
1.22656e-01,6.1,6.3
1.22659e-01,6.1,5.9
1.22662e-01,6.1,6.3
1.22666e-01,6.1,5.9
1.22669e-01,6.1,6.3
1.22672e-01,6.1,5.7
1.22675e-01,6.1,6.3
1.22678e-01,5.9,5.7
1.22682e-01,6.1,6.3
1.22685e-01,6.1,5.9
1.22688e-01,6.1,6.3
1.22691e-01,5.9,5.7
1.22694e-01,6.1,6.3
1.22698e-01,6.1,5.7
1.22701e-01,6.1,6.3
1.22704e-01,6.1,5.7
1.22707e-01,6.1,6.3
1.22710e-01,5.9,5.7
1.22714e-01,6.1,6.3
1.22717e-01,6.1,5.7
1.22720e-01,5.9,6.3
1.22723e-01,6.1,5.7
1.22726e-01,6.1,6.3
1.22730e-01,5.9,5.7
1.22733e-01,6.1,6.3
1.22736e-01,6.1,5.7
1.22739e-01,6.1,6.3
1.22742e-01,2.3,5.7
1.22746e-01,-5.3,6.3
1.22749e-01,-5.3,-5.5
1.22752e-01,-5.5,6.3
1.22755e-01,-5.5,-5.7
1.22758e-01,-5.5,-5.1
1.22762e-01,-5.5,-5.7
1.22765e-01,-5.5,-5.3
1.22768e-01,-5.5,-5.7
1.22771e-01,-5.5,-5.3
1.22774e-01,-5.5,-5.7
1.22778e-01,-5.5,-5.3
1.22781e-01,-5.5,-5.7
1.22784e-01,-5.5,-5.3
1.22787e-01,-5.3,-5.7
1.22790e-01,-5.5,-5.3
1.22794e-01,-5.5,-5.7
1.22797e-01,-5.5,-5.3
1.22800e-01,-5.3,-5.7
1.22803e-01,-5.5,-5.1
1.22806e-01,-5.3,-5.7
1.22810e-01,-5.3,-5.3
1.22813e-01,-5.3,-5.7
1.22816e-01,-5.5,-5.3
1.22819e-01,-5.5,-5.7
1.22822e-01,-5.3,-5.3
1.22826e-01,-5.3,-5.7
1.22829e-01,-5.3,-5.3
1.22832e-01,-5.3,-5.7
1.22835e-01,-5.3,-5.3
1.22838e-01,-5.3,-5.7
1.22842e-01,-5.3,-5.3
1.22845e-01,-5.3,-5.7
1.22848e-01,6.1,-5.1
1.22851e-01,6.1,-5.7
1.22854e-01,6.1,6.3
1.22858e-01,6.1,5.7
1.22861e-01,6.1,6.3
1.22864e-01,6.1,5.7
1.22867e-01,6.1,6.3
1.22870e-01,6.1,5.9
1.22874e-01,6.1,6.3
1.22877e-01,5.9,5.7
1.22880e-01,6.1,6.3
1.22883e-01,6.1,5.7
1.22886e-01,5.9,6.3
1.22890e-01,6.1,5.7
1.22893e-01,6.1,6.3
1.22896e-01,6.1,5.7
1.22899e-01,6.1,6.3
1.22902e-01,6.1,5.7
1.22906e-01,6.1,6.3
1.22909e-01,5.9,5.7
1.22912e-01,5.9,6.3
1.22915e-01,6.1,5.7
1.22918e-01,6.1,6.3
1.22922e-01,6.1,5.7
1.22925e-01,6.1,6.3
1.22928e-01,6.1,5.7
1.22931e-01,6.1,6.3
1.22934e-01,5.9,5.7
1.22938e-01,6.1,6.3
1.22941e-01,6.1,5.7
1.22944e-01,6.1,6.3
1.22947e-01,6.1,5.9
1.22950e-01,6.1,6.3
1.22954e-01,6.1,5.9
1.22957e-01,6.1,6.3
1.22960e-01,6.1,5.7
1.22963e-01,6.1,6.3
1.22966e-01,6.1,5.7
1.22970e-01,6.1,6.3
1.22973e-01,6.1,5.9
1.22976e-01,6.1,6.3
1.22979e-01,6.1,5.9
1.22982e-01,6.1,6.3
1.22986e-01,6.1,5.9
1.22989e-01,6.1,6.3
1.22992e-01,6.1,5.9
1.22995e-01,6.1,6.3
1.22998e-01,6.1,5.9
1.23002e-01,6.1,6.3
1.23005e-01,6.1,5.9
1.23008e-01,6.1,6.3
1.23011e-01,6.1,5.7
1.23014e-01,6.1,6.3
1.23018e-01,6.1,5.7
1.23021e-01,6.1,6.3
1.23024e-01,6.1,5.7
1.23027e-01,6.1,6.3
1.23030e-01,6.1,5.7
1.23034e-01,6.1,6.3
1.23037e-01,6.1,5.9
1.23040e-01,6.1,6.3
1.23043e-01,6.1,5.7
1.23046e-01,6.1,6.3
1.23050e-01,5.9,5.7
1.23053e-01,5.9,6.3
1.23056e-01,-5.3,5.7
1.23059e-01,-5.3,6.3
1.23062e-01,-5.3,-5.5
1.23066e-01,-5.3,6.3
1.23069e-01,-5.3,-5.5
1.23072e-01,-5.3,-5.1
1.23075e-01,-5.3,-5.5
1.23078e-01,-5.3,-5.1
1.23082e-01,-5.3,-5.5
1.23085e-01,-5.3,-5.1
1.23088e-01,-5.3,-5.5
1.23091e-01,-5.3,-5.1
1.23094e-01,-5.3,-5.5
1.23098e-01,-5.3,-5.1
1.23101e-01,-5.3,-5.5
1.23104e-01,-5.3,-5.1
1.23107e-01,-5.3,-5.5
1.23110e-01,-5.5,-5.1
1.23114e-01,-5.5,-5.7
1.23117e-01,-5.5,-5.1
1.23120e-01,-5.5,-5.7
1.23123e-01,-5.5,-5.3
1.23126e-01,-5.5,-5.7
1.23130e-01,-5.5,-5.3
1.23133e-01,-5.5,-5.7
1.23136e-01,-5.5,-5.3
1.23139e-01,-5.5,-5.7
1.23142e-01,-5.5,-5.3
1.23146e-01,-5.5,-5.7
1.23149e-01,-5.5,-5.3
1.23152e-01,-5.5,-5.7
1.23155e-01,-5.5,-5.3
1.23158e-01,-5.3,-5.7
1.23162e-01,-5.3,-5.3
1.23165e-01,-5.3,-5.7
1.23168e-01,-5.5,-5.3
1.23171e-01,-5.5,-5.7
1.23174e-01,-5.3,-5.3
1.23178e-01,-5.3,-5.7
1.23181e-01,-5.5,-5.3
1.23184e-01,-5.3,-5.7
1.23187e-01,-5.5,-5.3
1.23190e-01,-5.3,-5.7
1.23194e-01,-5.3,-5.3
1.23197e-01,-5.3,-5.7
1.23200e-01,-5.5,-5.3
1.23203e-01,-5.3,-5.7
1.23206e-01,-5.3,-5.3
1.23210e-01,-5.3,-5.7
1.23213e-01,-5.3,-5.1
1.23216e-01,-5.3,-5.5
1.23219e-01,-5.3,-5.1
1.23222e-01,-5.5,-5.7
1.23226e-01,-5.3,-5.1
1.23229e-01,-5.3,-5.5
1.23232e-01,-5.3,-5.1
1.23235e-01,-5.3,-5.5
1.23238e-01,-5.3,-5.1
1.23242e-01,-5.3,-5.5
1.23245e-01,-5.3,-5.1
1.23248e-01,-5.3,-5.5
1.23251e-01,-5.3,-5.1
1.23254e-01,-5.3,-5.5
1.23258e-01,-5.3,-5.1
1.23261e-01,-5.3,-5.5
1.23264e-01,-5.3,-5.1
1.23267e-01,-5.3,-5.5
1.23270e-01,-5.3,-5.1
1.23274e-01,-5.3,-5.5
1.23277e-01,-5.3,-5.1
1.23280e-01,-5.3,-5.5
1.23283e-01,-5.3,-5.1
1.23286e-01,-5.3,-5.5
1.23290e-01,-5.3,-5.1
1.23293e-01,-5.3,-5.5
1.23296e-01,-5.3,-5.1
1.23299e-01,-5.5,-5.5
1.23302e-01,-5.5,-5.1
1.23306e-01,-5.5,-5.7
1.23309e-01,-5.5,-5.3
1.23312e-01,-5.5,-5.7
1.23315e-01,-5.5,-5.3
1.23318e-01,-5.5,-5.7
1.23322e-01,-5.5,-5.3
1.23325e-01,-5.5,-5.7
1.23328e-01,-5.5,-5.3
1.23331e-01,-5.5,-5.7
1.23334e-01,-5.5,-5.3
1.23338e-01,-5.5,-5.7
1.23341e-01,-5.5,-5.3
1.23344e-01,-5.3,-5.7
1.23347e-01,-5.5,-5.3
1.23350e-01,-5.5,-5.7
1.23354e-01,-5.5,-5.3
1.23357e-01,-5.5,-5.7
1.23360e-01,-5.3,-5.3
1.23363e-01,-5.3,-5.7
1.23366e-01,-5.3,-5.3
1.23370e-01,6.1,-5.7
1.23373e-01,6.1,-5.3
1.23376e-01,6.1,-5.7
1.23379e-01,6.1,6.3
1.23382e-01,6.1,5.7
1.23386e-01,6.1,6.3
1.23389e-01,6.1,5.7
1.23392e-01,6.1,6.3
1.23395e-01,6.1,5.7
1.23398e-01,6.1,6.3
1.23402e-01,6.1,5.7
1.23405e-01,6.1,6.3
1.23408e-01,6.1,5.7
1.23411e-01,6.1,6.3
1.23414e-01,6.1,5.7
1.23418e-01,6.1,6.3
1.23421e-01,6.1,5.7
1.23424e-01,6.1,6.3
1.23427e-01,6.1,5.7
1.23430e-01,6.1,6.3
1.23434e-01,6.1,5.7
1.23437e-01,6.1,6.3
1.23440e-01,6.1,5.7
1.23443e-01,5.9,6.3
1.23446e-01,6.1,5.7
1.23450e-01,6.1,6.3
1.23453e-01,6.1,5.7
1.23456e-01,6.1,6.3
1.23459e-01,6.1,5.7
1.23462e-01,5.9,6.3
1.23466e-01,5.9,5.7
1.23469e-01,6.1,6.3
1.23472e-01,-5.3,5.7
1.23475e-01,-5.3,6.3
1.23478e-01,-5.5,-5.5
1.23482e-01,-5.5,6.3
1.23485e-01,-5.5,-5.7
1.23488e-01,-5.5,-5.1
1.23491e-01,-5.5,-5.7
1.23494e-01,-5.5,-5.3
1.23498e-01,-5.5,-5.7
1.23501e-01,-5.5,-5.3
1.23504e-01,-5.5,-5.7
1.23507e-01,-5.5,-5.3
1.23510e-01,-5.5,-5.7
1.23514e-01,-5.5,-5.3
1.23517e-01,-5.5,-5.7
1.23520e-01,-5.5,-5.3
1.23523e-01,-5.5,-5.7
1.23526e-01,-5.5,-5.3
1.23530e-01,-5.5,-5.7
1.23533e-01,-5.3,-5.3
1.23536e-01,-5.5,-5.7
1.23539e-01,-5.5,-5.3
1.23542e-01,-5.5,-5.7
1.23546e-01,-5.5,-5.3
1.23549e-01,-5.3,-5.7
1.23552e-01,-5.5,-5.3
1.23555e-01,-5.3,-5.7
1.23558e-01,-5.3,-5.1
1.23562e-01,-5.3,-5.7
1.23565e-01,-5.3,-5.3
1.23568e-01,-5.5,-5.7
1.23571e-01,-5.3,-5.3
1.23574e-01,-5.3,-5.7
1.23578e-01,6.1,-5.1
1.23581e-01,6.1,-5.5
1.23584e-01,6.1,6.3
1.23587e-01,6.1,5.7
1.23590e-01,6.1,6.3
1.23594e-01,6.1,5.7
1.23597e-01,6.1,6.3
1.23600e-01,6.1,5.9
1.23603e-01,6.1,6.3
1.23606e-01,6.1,5.7
1.23610e-01,6.1,6.3
1.23613e-01,6.1,5.7
1.23616e-01,6.1,6.3
1.23619e-01,6.1,5.7
1.23622e-01,6.1,6.3
1.23626e-01,6.1,5.9
1.23629e-01,6.1,6.3
1.23632e-01,6.1,5.7
1.23635e-01,6.1,6.3
1.23638e-01,5.9,5.7
1.23642e-01,6.1,6.3
1.23645e-01,5.9,5.7
1.23648e-01,6.1,6.1
1.23651e-01,5.9,5.7
1.23654e-01,5.9,6.3
1.23658e-01,5.9,5.7
1.23661e-01,5.9,6.3
1.23664e-01,6.1,5.7
1.23667e-01,6.1,6.3
1.23670e-01,6.1,5.7
1.23674e-01,6.1,6.3
1.23677e-01,6.1,5.9
1.23680e-01,6.1,6.3
1.23683e-01,6.1,5.9
1.23686e-01,6.1,6.3
1.23690e-01,6.1,5.9
1.23693e-01,6.1,6.3
1.23696e-01,6.1,5.9
1.23699e-01,6.1,6.3
1.23702e-01,6.1,5.9
1.23706e-01,6.1,6.3
1.23709e-01,6.1,5.9
1.23712e-01,6.1,6.3
1.23715e-01,5.9,5.7
1.23718e-01,6.1,6.3
1.23722e-01,6.1,5.7
1.23725e-01,6.1,6.3
1.23728e-01,6.1,5.9
1.23731e-01,6.1,6.3
1.23734e-01,6.1,5.9
1.23738e-01,6.1,6.3
1.23741e-01,6.1,5.9
1.23744e-01,6.1,6.3
1.23747e-01,6.1,5.9
1.23750e-01,6.1,6.3
1.23754e-01,6.1,5.9
1.23757e-01,6.1,6.3
1.23760e-01,6.1,5.7
1.23763e-01,6.1,6.3
1.23766e-01,6.1,5.7
1.23770e-01,6.1,6.3
1.23773e-01,6.1,5.7
1.23776e-01,6.1,6.3
1.23779e-01,6.1,5.7
1.23782e-01,6.1,6.3
1.23786e-01,-5.3,5.9
1.23789e-01,-5.3,6.3
1.23792e-01,-5.3,-5.5
1.23795e-01,-5.3,6.3
1.23798e-01,-5.3,-5.5
1.23802e-01,-5.3,-5.1
1.23805e-01,-5.3,-5.5
1.23808e-01,-5.3,-5.1
1.23811e-01,-5.3,-5.5
1.23814e-01,-5.3,-5.1
1.23818e-01,-5.3,-5.5
1.23821e-01,-5.3,-5.1
1.23824e-01,-5.3,-5.5
1.23827e-01,-5.3,-5.1
1.23830e-01,-5.3,-5.5
1.23834e-01,-5.3,-5.1
1.23837e-01,-5.5,-5.5
1.23840e-01,-5.5,-5.1
1.23843e-01,-5.5,-5.7
1.23846e-01,-5.5,-5.1
1.23850e-01,-5.5,-5.7
1.23853e-01,-5.5,-5.3
1.23856e-01,-5.5,-5.7
1.23859e-01,-5.5,-5.3
1.23862e-01,-5.5,-5.7
1.23866e-01,-5.5,-5.3
1.23869e-01,-5.5,-5.7
1.23872e-01,-5.5,-5.3
1.23875e-01,-5.5,-5.7
1.23878e-01,-5.5,-5.3
1.23882e-01,-5.5,-5.7
1.23885e-01,-5.5,-5.3
1.23888e-01,6.1,-5.7
1.23891e-01,6.1,-5.3
1.23894e-01,6.1,-5.7
1.23898e-01,6.1,6.3
1.23901e-01,6.1,5.9
1.23904e-01,6.1,6.3
1.23907e-01,6.1,5.9
1.23910e-01,6.1,6.3
1.23914e-01,6.1,5.9
1.23917e-01,6.1,6.3
1.23920e-01,6.1,5.9
1.23923e-01,6.1,6.3
1.23926e-01,6.1,5.9
1.23930e-01,6.1,6.3
1.23933e-01,5.9,5.7
1.23936e-01,6.1,6.3
1.23939e-01,6.1,5.7
1.23942e-01,6.1,6.3
1.23946e-01,6.1,5.9
1.23949e-01,6.1,6.3
1.23952e-01,6.1,5.7
1.23955e-01,6.1,6.3
1.23958e-01,6.1,5.7
1.23962e-01,6.1,6.3
1.23965e-01,6.1,5.7
1.23968e-01,6.1,6.3
1.23971e-01,6.1,5.7
1.23974e-01,6.1,6.3
1.23978e-01,6.1,5.9
1.23981e-01,6.1,6.3
1.23984e-01,6.1,5.9
1.23987e-01,6.1,6.3
1.23990e-01,6.1,5.7
1.23994e-01,-5.3,6.3
1.23997e-01,-5.3,-5.5
1.24000e-01,-5.3,6.3
1.24003e-01,-5.3,-5.5
1.24006e-01,-5.3,-5.1
1.24010e-01,-5.5,-5.5
1.24013e-01,-5.5,-5.1
1.24016e-01,-5.5,-5.7
1.24019e-01,-5.5,-5.1
1.24022e-01,-5.5,-5.7
1.24026e-01,-5.5,-5.3
1.24029e-01,-5.5,-5.7
1.24032e-01,-5.5,-5.3
1.24035e-01,-5.5,-5.7
1.24038e-01,-5.5,-5.3
1.24042e-01,-5.5,-5.7
1.24045e-01,-5.5,-5.3
1.24048e-01,-5.3,-5.7
1.24051e-01,-5.5,-5.3
1.24054e-01,-5.5,-5.7
1.24058e-01,-5.5,-5.3
1.24061e-01,-5.5,-5.7
1.24064e-01,-5.3,-5.3
1.24067e-01,-5.5,-5.7
1.24070e-01,-5.5,-5.3
1.24074e-01,-5.5,-5.7
1.24077e-01,-5.5,-5.3
1.24080e-01,-5.3,-5.7
1.24083e-01,-5.5,-5.3
1.24086e-01,-5.3,-5.7
1.24090e-01,-5.5,-5.3
1.24093e-01,-5.5,-5.7
1.24096e-01,3.3,-5.3
1.24099e-01,6.1,-5.7
1.24102e-01,6.1,3.7
1.24106e-01,6.1,3.7
1.24109e-01,6.1,6.3
1.24112e-01,6.1,5.9
1.24115e-01,6.1,6.3
1.24118e-01,6.1,5.9
1.24122e-01,6.1,6.3
1.24125e-01,6.1,5.7
1.24128e-01,6.1,6.3
1.24131e-01,6.1,5.7
1.24134e-01,6.1,6.3
1.24138e-01,6.1,5.7
1.24141e-01,5.9,6.3
1.24144e-01,6.1,5.7
1.24147e-01,6.1,6.3
1.24150e-01,6.1,5.7
1.24154e-01,6.1,6.3
1.24157e-01,6.1,5.9
1.24160e-01,6.1,6.3
1.24163e-01,6.1,5.7
1.24166e-01,6.1,6.3
1.24170e-01,6.1,5.7
1.24173e-01,6.1,6.3
1.24176e-01,5.9,5.7
